window_start	window_end	window_mid	control_maternal_mean	control_paternal_mean	n_controls_maternal	n_controls_paternal	maternal_paternal_delta	abs_delta	control_maternal_mean_smoothed	control_paternal_mean_smoothed
19179000	19180000	19179500	0.9312008434208264	0.8173198030343358	2	2	0.1138810403864907	0.1138810403864907	0.8363718627912784	0.8685730158768209
19180000	19181000	19180500	NaN	NaN	0	0	NaN	NaN	0.8363718627912784	0.8519669302010873
19181000	19182000	19181500	0.918017025981205	0.9361179090482888	2	2	-0.0181008830670836	0.0181008830670836	0.8363718627912784	0.8525838951931759
19182000	19183000	19182500	0.9002196348405269	0.862425654149475	2	2	0.0377939806910518	0.0377939806910518	0.8363718627912784	0.8667071238680453
19183000	19184000	19183500	0.8326449598163033	0.9126349413856378	2	2	-0.0799899815693345	0.0799899815693345	0.8405828732814198	0.8667071238680453
19184000	19185000	19184500	0.844304155059442	0.8415082062526995	2	2	0.0027959488067424	0.0027959488067424	0.8405828732814198	0.8667071238680453
19185000	19186000	19185500	0.8400987657662534	0.8915624003070243	2	2	-0.0514636345407708	0.0514636345407708	0.8405828732814198	0.8525838951931759
19186000	19187000	19186500	0.8469875223801417	0.8250825399847678	2	2	0.0219049823953739	0.0219049823953739	0.841066980796586	0.862425654149475
19187000	19188000	19187500	0.9732489711934156	0.968993059669911	2	2	0.0042559115235045	0.0042559115235045	0.841066980796586	0.862425654149475
19188000	19189000	19188500	0.7635337078651685	0.9033333333333332	2	2	-0.1397996254681648	0.1397996254681648	0.8400987657662534	0.8433316893424037
19189000	19190000	19189500	0.5235419159113527	0.6234246161590737	2	2	-0.099882700247721	0.099882700247721	0.8326449598163033	0.8427421362368767
19190000	19191000	19190500	0.7907170010979743	0.9088927160416403	2	2	-0.1181757149436661	0.1181757149436661	0.8400987657662534	0.8433316893424037
19191000	19192000	19191500	0.7393892215568862	0.4563245614035088	2	2	0.2830646601533774	0.2830646601533774	0.8326449598163033	0.8433316893424037
19192000	19193000	19192500	0.841066980796586	0.8747203776041668	2	2	-0.0336533968075807	0.0336533968075807	0.8234691530213012	0.8427421362368767
19193000	19194000	19193500	0.7344365750528541	0.6166344850948509	2	2	0.1178020899580032	0.1178020899580032	0.8093090452261307	0.8415082062526995
19194000	19195000	19194500	0.8234691530213012	0.750762293335339	2	2	0.0727068596859622	0.0727068596859622	0.7994876068376069	0.83802950310559
19195000	19196000	19195500	0.8998628048780488	0.8316965324238051	2	2	0.0681662724542436	0.0681662724542436	0.7994876068376069	0.83802950310559
19196000	19197000	19196500	0.7994876068376069	0.8427421362368767	2	2	-0.0432545293992697	0.0432545293992697	0.7994876068376069	0.83802950310559
19197000	19198000	19197500	0.7782222526691835	0.8709885935866155	2	2	-0.0927663409174319	0.0927663409174319	0.7921761653763796	0.8316965324238051
19198000	19199000	19198500	0.8866993641196705	0.83802950310559	2	2	0.0486698610140805	0.0486698610140805	0.7907170010979743	0.8250825399847678
19199000	19200000	19199500	0.6803771005509641	0.5954109422492402	2	2	0.0849661583017239	0.0849661583017239	0.7907170010979743	0.8250825399847678
19200000	19201000	19200500	0.8093090452261307	0.7751810444467795	2	2	0.0341280007793511	0.0341280007793511	0.7907170010979743	0.8215506756756756
19201000	19202000	19201500	NaN	NaN	0	0	NaN	NaN	0.7782222526691835	0.8202061688311688
19202000	19203000	19202500	0.7310147754137116	0.7096181527880128	2	2	0.0213966226256988	0.0213966226256988	0.77725	0.8172515353442513
19203000	19204000	19203500	0.77725	0.8433316893424037	2	2	-0.0660816893424036	0.0660816893424036	0.77725	0.7816208002185252
19204000	19205000	19204500	0.6828922828282828	0.8202061688311688	2	2	-0.1373138860028859	0.1373138860028859	0.7782222526691835	0.7793930118798043
19205000	19206000	19205500	0.8877613560701804	0.9025004384774392	2	2	-0.0147390824072589	0.0147390824072589	0.7907170010979743	0.7816208002185252
19206000	19207000	19206500	0.7921761653763796	0.8661815812594986	2	2	-0.074005415883119	0.074005415883119	0.7782222526691835	0.7793930118798043
19207000	19208000	19207500	0.5549777672658467	0.6789928754813864	2	2	-0.1240151082155397	0.1240151082155397	0.7782222526691835	0.7816208002185252
19208000	19209000	19208500	0.7480866310160427	0.8172515353442513	2	2	-0.0691649043282086	0.0691649043282086	0.7782222526691835	0.7816208002185252
19209000	19210000	19209500	0.668220922459893	0.7036746978889836	2	2	-0.0354537754290906	0.0354537754290906	0.7782222526691835	0.7833128247520076
19210000	19211000	19210500	0.8804999999999998	0.8215506756756756	2	2	0.0589493243243242	0.0589493243243242	0.7782222526691835	0.8172515353442513
19211000	19212000	19211500	NaN	NaN	0	0	NaN	NaN	0.7782222526691835	0.8172515353442513
19212000	19213000	19212500	0.6648718784683685	0.4875577295621852	2	2	0.1773141489061832	0.1773141489061832	0.7777361263345918	0.8002821800481295
19213000	19214000	19213500	0.540607353730542	0.7793930118798043	2	2	-0.2387856581492622	0.2387856581492622	0.7847130826881898	0.8002821800481295
19214000	19215000	19214500	0.8036666666666668	0.8723807692307692	2	2	-0.0687141025641024	0.0687141025641024	0.7847130826881898	0.7824668124852664
19215000	19216000	19215500	0.8419658588918338	0.7755197802839946	2	2	0.0664460786078392	0.0664460786078392	0.7847130826881898	0.8002821800481295
19216000	19217000	19216500	0.7608577235772358	0.6655444979489923	2	2	0.0953132256282435	0.0953132256282435	0.7847130826881898	0.8187288520877101
19217000	19218000	19217500	0.7376146079202728	0.4924583333333333	2	2	0.2451562745869394	0.2451562745869394	0.7921761653763796	0.8202061688311688
19218000	19219000	19218500	0.83643364179281	0.7816208002185252	2	2	0.0548128415742847	0.0548128415742847	0.7987738269794722	0.8208784222534222
19219000	19220000	19219500	0.8841391694725028	0.6882130291368884	2	2	0.1959261403356144	0.1959261403356144	0.8016919913419913	0.8208784222534222
19220000	19221000	19220500	0.8494114939759037	0.8218397182963866	2	2	0.027571775679517	0.027571775679517	0.8036666666666668	0.8216951969860311
19221000	19222000	19221500	0.6663759553072626	0.6650066008968609	2	2	0.0013693544104016	0.0013693544104016	0.8016919913419913	0.8216951969860311
19222000	19223000	19222500	0.7368637065637066	0.7833128247520076	2	2	-0.046449118188301	0.046449118188301	0.802679329004329	0.8215506756756756
19223000	19224000	19223500	0.94825	0.9658235294117647	2	2	-0.0175735294117647	0.0175735294117647	0.8200501542297384	0.8218397182963866
19224000	19225000	19224500	0.7470751438770307	0.8379297208538588	2	2	-0.090854576976828	0.090854576976828	0.8200501542297384	0.8379297208538588
19225000	19226000	19225500	0.8016919913419913	0.8597112440191388	2	2	-0.0580192526771474	0.0580192526771474	0.8200501542297384	0.8379297208538588
19226000	19227000	19226500	0.906739172209904	0.9402102222222222	2	2	-0.0334710500123183	0.0334710500123183	0.802679329004329	0.859
19227000	19228000	19227500	NaN	NaN	0	0	NaN	NaN	0.802679329004329	0.859
19228000	19229000	19228500	0.9046100648348256	0.8728598604946101	2	2	0.0317502043402154	0.0317502043402154	0.8036666666666668	0.8593556220095694
19229000	19230000	19229500	0.7987738269794722	0.6419338235294118	2	2	0.1568400034500604	0.1568400034500604	0.8036666666666668	0.866046006624954
19230000	19231000	19230500	0.7188881578947368	1.0	2	1	-0.2811118421052632	0.2811118421052632	0.8016919913419913	0.8662855522568744
19231000	19232000	19231500	1.0	1.0	2	1	0.0	0.0	0.8002329091607318	0.8728598604946101
19232000	19233000	19232500	0.9010416666666669	1.0	2	1	-0.0989583333333332	0.0989583333333332	0.8016919913419913	0.876929930247305
19233000	19234000	19233500	0.9872564102564104	NaN	2	0	NaN	NaN	0.8016919913419913	0.876929930247305
19234000	19235000	19234500	0.8674780701754387	0.9655172413793104	2	1	-0.0980391712038717	0.0980391712038717	0.8016919913419913	0.8842275641025641
19235000	19236000	19235500	0.9022336010709504	0.9332888888888888	2	1	-0.0310552878179384	0.0310552878179384	0.8016919913419913	0.8842275641025641
19236000	19237000	19236500	0.7061428571428572	0.8809999999999999	2	1	-0.1748571428571427	0.1748571428571427	0.8016919913419913	0.8842275641025641
19237000	19238000	19237500	NaN	NaN	0	0	NaN	NaN	0.8097463132022471	0.8881720085470084
19238000	19239000	19238500	0.8542583333333333	0.8888888888888887	2	1	-0.0346305555555553	0.0346305555555553	0.8422403904820013	0.8881720085470084
19239000	19240000	19239500	0.6904047619047619	0.9310344827586208	1	1	-0.2406297208538588	0.2406297208538588	0.8422403904820013	0.8868103227232538
19240000	19241000	19240500	0.7497499999999999	0.7607608695652175	1	1	-0.0110108695652175	0.0110108695652175	0.8542583333333333	0.8868103227232538
19241000	19242000	19241500	0.7777499999999999	0.859	2	1	-0.08125	0.08125	0.8542583333333333	0.8868103227232538
19242000	19243000	19242500	NaN	NaN	0	0	NaN	NaN	0.8542583333333333	0.8868103227232538
19243000	19244000	19243500	NaN	NaN	0	0	NaN	NaN	0.8482493619076673	0.8872932330827068
19244000	19245000	19244500	0.7656666666666667	0.9333333333333332	2	1	-0.1676666666666666	0.1676666666666666	0.8482493619076673	0.8872932330827068
19245000	19246000	19245500	0.7888683712121212	0.8874551282051282	2	2	-0.098586756993007	0.098586756993007	0.8542583333333333	0.8873741806439175
19246000	19247000	19246500	NaN	NaN	0	0	NaN	NaN	0.8568094708347239	0.8867293751620431
19247000	19248000	19247500	NaN	NaN	0	0	NaN	NaN	0.8568094708347239	0.8867293751620431
19248000	19249000	19248500	0.7794863095238095	0.723468525179856	2	2	0.0560177843439534	0.0560177843439534	0.8542583333333333	0.8867293751620431
19249000	19250000	19249500	0.8989999999999999	0.9736666666666668	2	2	-0.0746666666666667	0.0746666666666667	0.8482493619076673	0.8867293751620431
19250000	19251000	19250500	0.8097463132022471	0.8460016685205785	2	2	-0.0362553553183313	0.0362553553183313	0.8482493619076673	0.8867293751620431
19251000	19252000	19251500	0.8588784190817322	0.8597840785169031	2	2	-0.0009056594351708	0.0009056594351708	0.8482493619076673	0.8867293751620431
19252000	19253000	19252500	0.9487976744186046	0.9151111111111112	2	2	0.0336865633074934	0.0336865633074934	0.8482493619076673	0.8867293751620431
19253000	19254000	19253500	0.8422403904820013	0.8861655172413794	2	2	-0.0439251267593781	0.0439251267593781	0.8482493619076673	0.8867293751620431
19254000	19255000	19254500	0.8626084088269453	0.8848333333333334	2	2	-0.022224924506388	0.022224924506388	0.8371774471493976	0.8854994252873564
19255000	19256000	19255500	0.8568094708347239	0.8677496928746928	2	2	-0.0109402220399689	0.0109402220399689	0.8495249306583625	0.8854994252873564
19256000	19257000	19256500	0.719125	0.8414999999999999	2	2	-0.1223749999999999	0.1223749999999999	0.857843944958228	0.8854994252873564
19257000	19258000	19257500	0.9033370857576524	0.924811320754717	2	1	-0.0214742349970645	0.0214742349970645	0.857843944958228	0.8854994252873564
19258000	19259000	19258500	0.8101566808059386	0.8872932330827068	2	1	-0.0771365522767681	0.0771365522767681	0.8588784190817322	0.8861655172413794
19259000	19260000	19259500	0.8788446455505279	0.8037102803738316	2	1	0.0751343651766962	0.0751343651766962	0.857843944958228	0.8854994252873564
19260000	19261000	19260500	NaN	NaN	0	0	NaN	NaN	0.857843944958228	0.8815518018018018
19261000	19262000	19261500	0.8926672727272729	0.8782702702702702	2	1	0.0143970024570027	0.0143970024570027	0.857843944958228	0.8774925154542841
19262000	19263000	19262500	0.8637565324480617	0.9149627659574466	2	1	-0.0512062335093849	0.0512062335093849	0.8588784190817322	0.8767147606382979
19263000	19264000	19263500	0.8261086956521739	0.9558214285714284	2	1	-0.1297127329192545	0.1297127329192545	0.857843944958228	0.8731907136524824
19264000	19265000	19264500	NaN	NaN	0	0	NaN	NaN	0.857843944958228	0.8731907136524824
19265000	19266000	19265500	0.9729670658682634	0.90193006993007	2	1	0.0710369959381934	0.0710369959381934	0.857843944958228	0.8731907136524824
